Nom entreprise,Page,Note globale,Nombre total avis,Nom du client,Pays,Date de publication,Nombre d'avis du client,Note client,Titre commentaire,Commentaire
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=4,4.4,26139,Sylvie,FR,08 janvier 2025,4,1,Commande non expédiée,"J’ai commandé un téléphone, il y a une semaine, il ne m’a toujours pas été envoyé… Il faut quatre jours pour prendre un rendez-vous téléphonique avec le service client et deux jours pour avoir une réponse par mail… Cette entreprise ne m’a pas l’air très sérieuse et je m’abstiendrais de commander la prochaine fois"
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=5,4.4,26139,Marie-Ambre,FR,12 décembre 2024,1,5,Tres bon service SAV specialement Khady…,Tres bon service SAV specialement Khady dont l’aide fut précieuse.
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=5,4.4,26139,Sempai Xion AMV MAKER,FR,14 janvier 2025,1,5,Première commande rapide,"Première commande rapide, efficace.Mention à Mélissa qui fût à l'écoute et réactif à ma demande !"
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=5,4.4,26139,Ndie,FR,07 janvier 2025,1,5,J’ai acheté un IPhone 15 en parfait…,J’ai acheté un IPhone 15 en parfait état et il est superbe ! Je recommande sans hésitation
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=5,4.4,26139,Mohamed T,FR,14 janvier 2025,1,5,Très bonne expérience,"Très bonne expérience, que je n’hésiterai pas à renouveler si besoin. Merci !"
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=5,4.4,26139,Lydia,FR,02 janvier 2025,1,5,L’état du téléphone est nickel,"L’état du téléphone est nickel, autant d’un point de vue esthétique que fonctionnel. Merci à vous !"
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=5,4.4,26139,ANNE C.,FR,14 janvier 2025,1,5,parfait,choix - prix - matériel reconditionné comme neuf et super bien emballéje recommande à 100 %
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=5,4.4,26139,Fanny,FR,14 janvier 2025,1,5,Je suis très satisfaite de mon…,Je suis très satisfaite de mon expérience avec CertiDeal. Le service est top ! Je recommande les yeux fermés !
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=5,4.4,26139,Safia Kedah,FR,02 janvier 2025,1,5,Superbe entreprise,"Superbe entreprise, je suis très contente de ma commande ! Je recommande fortement."
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=5,4.4,26139,Jessica Anh Ngoc Nguyen,FR,09 décembre 2024,2,5,Good experience,"Top-notch experience, I highly recommend it 100%! You can trust Certi Deal without hesitation"
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=5,4.4,26139,Amelle H,AE,15 janvier 2025,2,5,Très belle expérience,"Très belle expérience ! SAV très réactif au moindre problème, je recommande !"
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=5,4.4,26139,Lauriane Chazot,FR,19 décembre 2024,1,5,Achat iPhone X…,"Je suis très satisfaite de mon iPhone X (très bon état). Un premier achat qui s’est très bien passé, reçu rapidement."
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=5,4.4,26139,cliente,FR,12 janvier 2025,2,5,très satisfait du produit,"très satisfait du produit qui correspond exactement à ma demande, reçu dans les délais, bien emballé"
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=5,4.4,26139,Diana,FR,13 janvier 2025,1,5,Très satisfaite de mon expérience avec…,"Très satisfaite de mon expérience avec Certideal ! Service client réactif, produit conforme et livraison rapide. Je recommande sans hésitation !"
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=5,4.4,26139,Bounoua,FR,14 janvier 2025,1,5,J’ai passer commande,"J’ai passer commande, je suis très satisfaite tout fonctionne très bien merci !"
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=5,4.4,26139,Lb,FR,15 janvier 2025,2,5,Très bonne expérience et satisfaite de…,Très bonne expérience et satisfaite de mon nouveau produit  avoir sur le long terme
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=5,4.4,26139,Ines Moutenda,FR,15 janvier 2025,1,5,J’ai eu une bonne expérience avec ce…,J’ai eu une bonne expérience avec ce service après vente. Ils sont très réactifs et compétent.
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=5,4.4,26139,Consumer,FR,13 janvier 2025,1,5,Super affaire,"Super affaire, la commande c’est bien passée. Je suis très satisfaite. Mercii !!!"
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=5,4.4,26139,louna pires,FR,13 janvier 2025,1,5,Service au top,"Service au top ! J’ai pu avoir quelqu’un rapidement au téléphone, je recommande !"
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=5,4.4,26139,Theo Cabrit,FR,02 janvier 2025,1,5,Incroyable,J’ai commandé un iPhone chez eux et j’ai été bluffé. Il était comme neuf. La livraison est super rapide. Je recommande.
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=5,4.4,26139,Agathe Pavie,FR,05 janvier 2025,1,5,Je viens de recevoir mon iPhone 13,"Je viens de recevoir mon iPhone 13, je suis très satisfaite du produit. Merci encore"
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=6,4.4,26139,Jean-Marc,FR,09 janvier 2025,1,5,Les produits correspondent aux…,"Les produits correspondent aux descriptions, l’expédition est rapide dans un emballage neutre."
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=6,4.4,26139,Khelifi,FR,08 janvier 2025,1,5,Service client au top,"Service client au top, iPhone impeccable sans rayures et batterie neuve !"
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=6,4.4,26139,Linda Bejaoui,FR,15 janvier 2025,1,5,Parfait,"Service génial avec des téléphones de qualité à petit prix, je recommande."
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=6,4.4,26139,Cedric,FR,11 janvier 2025,1,5,Impeccable,Reçu comme convenu super content de mon achat je recommande certideal
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=6,4.4,26139,Mouna Mamouni,FR,02 janvier 2025,1,5,Excellent service avec une livraison et…,Excellent service avec une livraison et un service rapide ! Je recommande fortement
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=6,4.4,26139,Stony,FR,10 janvier 2025,2,5,La livraison a été rapide et correct…,La livraison a été rapide et correct 10/10 et le colis conforme à mes attentes
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=6,4.4,26139,Romane  Gervy,FR,14 janvier 2025,1,5,Super expérience,"Cette expérience m’a bien aidée, j’en suis ravie. Je recommande! Vraiment au top!"
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=6,4.4,26139,Jordan,FR,15 janvier 2025,1,5,Super expérience et à l’écoute,"Super expérience et à l’écoute, je suis vraiment satisfait"
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=6,4.4,26139,Chantal,FR,11 janvier 2025,3,5,Parfait,Parfait envoi rapide prix intéressant. Ma petite fille est ravie .
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=6,4.4,26139,Sijay Harris,FR,12 janvier 2025,1,5,Service rapide et efficace,Service rapide et efficace. Car j’ai eu mon téléphone rapidement après l’intervention.Franchement je recommande!!
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=6,4.4,26139,Kebe,FR,21 décembre 2024,1,5,Le téléphone fonctionne très bien et le…,Le téléphone fonctionne très bien et le service était de qualité !! Merci bcp
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=6,4.4,26139,Nesrin Yousfi,FR,08 janvier 2025,1,5,Un service agréable merci pour le…,Un service agréable merci pour le professionnalisme! Au top
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=6,4.4,26139,Cécile Heurguier,FR,14 janvier 2025,1,5,Très bonne entreprise,"Très bonne entreprise , bon service après vente je recommande avec toute confiance !"
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=6,4.4,26139,Maurice Malabre,FR,02 janvier 2025,1,5,Premier achat sur ce site tous c'est…,Premier achat sur ce site tous c'est bien passer de la commande à la livraisonJe recommande
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=6,4.4,26139,rosalie leclercq,FR,06 janvier 2025,1,5,Très satisfaite de mon achat,Très satisfaite de mon achat ! je recommande vivement ce site
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=6,4.4,26139,Arveuf Martine,FR,11 novembre 2024,1,5,Bon produit,Produit vite livré  téléphone re conditionné qui marche très bien..
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=6,4.4,26139,redouane jelti,FR,10 janvier 2025,1,5,Excellent le service,Très content du service délai respectéJe recommande
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=6,4.4,26139,Killian Malabre,FR,09 janvier 2025,1,5,Très satisfait,"Très satisfait, les opérateurs du SAV sont très compréhensifs, je recommande"
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=6,4.4,26139,karim guerci,FR,16 décembre 2024,1,5,Service client réactif,"Service client réactif, extrêmement satisfait de mon expérience chez certideal. Je suis satisfait de mon achat"
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=6,4.4,26139,Omar,FR,04 janvier 2025,1,5,Très bonne expérience d’achat,"Très bonne expérience d’achat, très concis et professionnel."
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=7,4.4,26139,weiland david,FR,14 janvier 2025,3,5,Bonne qualité du téléphone proche du…,Bonne qualité du téléphone proche du neuf et du client merci beaucoup
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=7,4.4,26139,gaylor,FR,07 janvier 2025,1,5,Produit conforme à la description,Produit conforme à la description - suivi au top - entreprise sérieuse
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=7,4.4,26139,Yvan M.,FR,13 janvier 2025,6,5,Recommandation à 100%,Ce n’est pas la 1ere fois que je commande sur CertiDeal jamais déçu
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=7,4.4,26139,Melihhan,FR,10 janvier 2025,1,5,Service après vente au top,"Service après vente au top, très réactif. Téléphone reçu dans les temps."
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=7,4.4,26139,Anissa b,FR,23 décembre 2024,1,5,Tout a été facile et simple,"Tout a été facile et simpleLa personne au tel compétente et réactiveBravo , je crois diane ou diana"
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=7,4.4,26139,Wenddy Moody,FR,10 janvier 2025,1,5,Service au top !,Service au top !SAV réactif et à répondu à mes attentes
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=7,4.4,26139,Consumer,FR,13 janvier 2025,1,5,SAV au top c’est parfait commande reçu…,SAV au top c’est parfait commande reçu rapidement
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=7,4.4,26139,Rouanet Florent,FR,10 janvier 2025,1,5,Deux commandes passées et les deux fois…,Deux commandes passées et les deux fois le produit était conforme aux attentes…merci
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=7,4.4,26139,Ilham Dziri,FR,09 janvier 2025,1,5,Je recommande j’ai passer commande et…,Je recommande j’ai passer commande et suis satisfaite 😌
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=7,4.4,26139,Mayssa S,FR,14 janvier 2025,1,5,Super mon téléphone marche bien…,Super mon téléphone marche bien franchement je recommande top
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=7,4.4,26139,Arish,FR,14 janvier 2025,1,5,Excellent et service incroyable,Excellent et service incroyableJe vous recommande fortement
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=7,4.4,26139,Bc,FR,14 janvier 2025,1,5,Parfait 👌🏾 excellent rien a signaler,Parfait 👌🏾 excellent rien a signalerEntreprise top
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=7,4.4,26139,Merwan Saadi,FR,08 janvier 2025,1,5,J’ai passé une commande sa c’est bien…,J’ai passé une commande sa c’est bien passé et je vous le recommande
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=7,4.4,26139,Malia khatan,FR,02 décembre 2024,1,5,Super !!,"Super !!! J’ai eu un problème, et Diana a su répondre à ma demande. Je recommande !"
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=7,4.4,26139,Beatrice Del Rosario,FR,14 janvier 2025,1,5,RAS !,"RAS ! entreprise rapide , pas cher !JE RECOMMANDE !!! :)"
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=7,4.4,26139,gamerthug,FR,15 janvier 2025,1,5,téléphone propre,"téléphone propre, toute est clean je recommande 👌"
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=7,4.4,26139,Harena,FR,15 janvier 2025,2,5,Téléphone fonctionne téléphone,"Téléphone fonctionne , je suis très satisfaiteJe recommande"
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=7,4.4,26139,isabelle,FR,12 janvier 2025,8,5,Rien à redire sur la qualité du…,"Rien à redire sur la qualité du téléphone, état très bien."
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=7,4.4,26139,Assia,FR,14 janvier 2025,1,5,Satisfaite,"J’ai passé commande , je suis très satisfaite tout s’est très bien passé !"
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=7,4.4,26139,Rachel Fenniche,TH,15 janvier 2025,1,5,Top rien à dire 10/10,Top rien à dire 10/10. La batterie est parfaite.Je recommande
